Run ID,Name,Source Type,Source Name,User,Status,Cabernet Sauvignon_f1,Cabernet Sauvignon_precision,Cabernet Sauvignon_recall,Chardonnay_f1,Chardonnay_precision,Chardonnay_recall,Merlot_f1,Merlot_precision,Merlot_recall,Pinot Noir_f1,Pinot Noir_precision,Pinot Noir_recall,Riesling_f1,Riesling_precision,Riesling_recall,Sauvignon Blanc_f1,Sauvignon Blanc_precision,Sauvignon Blanc_recall,Syrah_f1,Syrah_precision,Syrah_recall,Zinfandel_f1,Zinfandel_precision,Zinfandel_recall,f1,precision,recall
c3243971fd6948d1a3ef40e02048f2bd,,LOCAL,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,jovyan,FINISHED,0.7497112286461184,0.6935102913058149,0.815824292140778,0.8317673820591435,0.800952380952381,0.8650483439621477,0.47792998477929977,0.7983050847457627,0.3410572049239681,0.8175869931595123,0.7812618416066692,0.8574547723019339,0.7890705858000414,0.7908713692946058,0.7872779843040066,0.7355623100303952,0.8263414634146341,0.662754303599374,0.6259796564949142,0.7300661221314664,0.5478692352597782,0.6432337434094905,0.8243243243243243,0.5273775216138329,0.7088552355473644,0.7807041097219574,0.6755829572632275
200f8add8b0b4dfd988876c1bef206e5,,LOCAL,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,jovyan,FINISHED,0.7057880574798191,0.6220607528509435,0.8155596718708653,0.8119625453850564,0.7580731489741303,0.8740999794281012,0.32735961768219835,0.9351535836177475,0.19840695148443158,0.7703011993042204,0.6880929015374551,0.8748180494905385,0.7253709559717829,0.8822485207100592,0.6158612143742255,0.65796082370668,0.9186535764375876,0.5125195618153364,0.5090909090909091,0.8962472406181016,0.3555166374781086,0.5457044673539518,0.9589371980676329,0.3813640730067243,0.6316923219968272,0.8324333653517072,0.5785182673685414
01fe5d2a8d9f4b9b8e4375bae06b6973,,LOCAL,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,jovyan,FINISHED,0.7036293022632918,0.7123101952277657,0.6951574490605981,0.7914973429196624,0.8019425675675675,0.7813207159020777,0.3855328972681801,0.41133004926108374,0.36278059377262856,0.778339982485161,0.7314374542794441,0.8316697858182575,0.7284125379170882,0.7135499207606973,0.7439074762494837,0.653160453808752,0.6773109243697479,0.6306729264475743,0.5736119775421085,0.615874079035499,0.5367775831873906,0.5891472868217055,0.6642555756479807,0.5292987512007685,0.6504164726282436,0.6660013457687233,0.6389481602048475
9465087cc67d446181004693a393e67d,,LOCAL,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,jovyan,FINISHED,0.7329078188290169,0.6834935897435898,0.7900238158242922,0.8248065132174088,0.8064072327044025,0.8440650072001645,0.47605224963715526,0.717201166180758,0.3562635771180304,0.8081090527787488,0.777404169468729,0.8413391557496361,0.7926112510495382,0.8058045241143833,0.7798430400660884,0.7161376843987484,0.835245046923879,0.6267605633802817,0.6068228265995912,0.6575809199318569,0.5633391710449503,0.6364404393128696,0.7692307692307693,0.542747358309318,0.6992359794778846,0.756545927287296,0.6680477110865952
6fd385a61d9647dfb975169f6f068f24,,LOCAL,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,jovyan,FINISHED,0.7491396486143814,0.6889505830094392,0.8208520772691188,0.8312855858555589,0.8079611650485437,0.8559967084961942,0.48012390294269486,0.8363309352517986,0.33671252715423605,0.8168972037018608,0.7833015267175573,0.8535038469536286,0.796712802768166,0.8361325465274626,0.7608426270136307,0.7255149222362337,0.7838328792007266,0.6752738654147105,0.6250842886041807,0.7398244213886672,0.5411558669001751,0.6459794927145169,0.7370689655172413,0.5749279538904899,0.7088422309296991,0.7766753778326796,0.6774081841365229
